Unnamed: 0,Team,Batter,Dismissal,Runs,Balls,4s,6s,SR,match_id,is_plate,dismissal_type,batting_position
18,ASM,Mukhtar Hussain,b Parth Rekhade,7,17,0,0,41.18,VIDvsASM,False,bowled,10
19,ASM,Avinov Choudhury,lbw b Harsh Dubey,0,2,0,0,0.0,VIDvsASM,False,lbw,11
0,VID,Aman Mokhade,run out (Sudip Gharami),110,99,12,3,111.11,VIDvsBEN,False,run out,1
1,VID,Yash Rathod,c Anustup Majumdar b Shami,11,12,2,0,91.67,VIDvsBEN,False,caught,2
2,VID,Dhruv Shorey,b A Gani,136,125,18,0,108.8,VIDvsBEN,False,bowled,3
3,VID,Samarth R,c and b A Gani,40,31,3,1,129.03,VIDvsBEN,False,caught,4
4,VID,Shubham Dubey,c Shahbaz Ahmed b Shami,12,11,1,0,109.09,VIDvsBEN,False,caught,5
5,VID,Nachiket Bhute,not out,38,16,6,1,237.5,VIDvsBEN,False,not out,6
6,VID,Harsh Dubey (c),not out,17,7,4,0,242.86,VIDvsBEN,False,not out,7
7,BEN,Abishek Porel (wk),b Nachiket Bhute,56,35,10,1,160.0,VIDvsBEN,False,bowled,1
8,BEN,Abhimanyu Easwaran (c),c Dhruv Shorey b Yash Thakur,71,67,10,0,105.97,VIDvsBEN,False,caught,2
9,BEN,Sudip Kumar Gharami,c (sub)Yash Kadam b Parth Rekhade,68,49,8,1,138.78,VIDvsBEN,False,caught,3
10,BEN,Anustup Majumdar,c Yash Thakur b Nachiket Bhute,33,35,2,1,94.29,VIDvsBEN,False,caught,4
11,BEN,Sumanta Gupta,b Parth Rekhade,12,9,1,1,133.33,VIDvsBEN,False,bowled,5
12,BEN,Shahbaz Ahmed,c Samarth R b Yash Thakur,71,58,6,1,122.41,VIDvsBEN,False,caught,6
13,BEN,Karan Lal,c Samarth R b Darshan Nalkande,5,11,0,0,45.45,VIDvsBEN,False,caught,7
14,BEN,Akash Deep,not out,38,24,2,2,158.33,VIDvsBEN,False,not out,8
15,BEN,Aamir Gani,not out,8,5,1,0,160.0,VIDvsBEN,False,not out,9
0,VID,Atharva Taide,b Ishant,62,72,8,0,86.11,VIDvsDEL,False,bowled,1
1,VID,Aman Mokhade,c Tejasvi Dahiya b Navdeep Saini,6,12,0,0,50.0,VIDvsDEL,False,caught,2
2,VID,Dhruv Shorey,c Navdeep Saini b Prince Yadav,49,71,7,0,69.01,VIDvsDEL,False,caught,3
3,VID,Ravikumar Samarth,run out (Harsh Tyagi),23,24,2,0,95.83,VIDvsDEL,False,run out,4
4,VID,Yash Rathod,c Harsh Tyagi b Prince Yadav,86,73,8,2,117.81,VIDvsDEL,False,caught,5
5,VID,Yash Kadam,lbw b Nitish Rana,19,22,0,1,86.36,VIDvsDEL,False,lbw,6
6,VID,Rohit Binkar (wk),lbw b Nitish Rana,15,9,0,2,166.67,VIDvsDEL,False,lbw,7
7,VID,Nachiket Bhute,c Anuj Rawat b Ishant,10,8,1,0,125.0,VIDvsDEL,False,caught,8
8,VID,Harsh Dubey (c),c Mayank Gusain b Navdeep Saini,10,7,2,0,142.86,VIDvsDEL,False,caught,9
9,VID,Yash Thakur,not out,1,1,0,0,100.0,VIDvsDEL,False,not out,10
10,VID,Praful Hinge,not out,0,1,0,0,0.0,VIDvsDEL,False,not out,11
11,DEL,Vaibhav Kandpal,c Rohit Binkar b Harsh Dubey,28,42,3,0,66.67,VIDvsDEL,False,caught,1
12,DEL,Priyansh Arya,c Rohit Binkar b Nachiket Bhute,28,19,4,1,147.37,VIDvsDEL,False,caught,2
13,DEL,Nitish Rana,c Samarth R b Nachiket Bhute,0,1,0,0,0.0,VIDvsDEL,False,caught,3
14,DEL,Tejasvi Dahiya,c Atharva Taide b Harsh Dubey,15,14,3,0,107.14,VIDvsDEL,False,caught,4
15,DEL,Mayank Gusain,b Harsh Dubey,18,36,1,0,50.0,VIDvsDEL,False,bowled,5
16,DEL,Anuj Rawat (wk),c Harsh Dubey b Praful Hinge,66,98,7,0,67.35,VIDvsDEL,False,caught,6
17,DEL,Harsh Tyagi,st Rohit Binkar b Yash Kadam,27,30,2,1,90.0,VIDvsDEL,False,stumped,7
18,DEL,Hrithik Shokeen,c Harsh Dubey b Praful Hinge,21,17,2,1,123.53,VIDvsDEL,False,caught,8
19,DEL,Navdeep Saini,c Yash Kadam b Nachiket Bhute,3,8,0,0,37.5,VIDvsDEL,False,caught,9
20,DEL,Ishant Sharma (c),lbw b Nachiket Bhute,5,3,1,0,166.67,VIDvsDEL,False,lbw,10
21,DEL,Prince Yadav,not out,1,4,0,0,25.0,VIDvsDEL,False,not out,11
0,VID,Aman Mokhade,c Aelgani Varun Goud b Nitin Sai Yadav,82,78,7,3,105.13,VIDvsHYD,False,caught,1
1,VID,Yash Rathod,b Kartikeya Kak,68,82,6,0,82.93,VIDvsHYD,False,bowled,2
2,VID,Dhruv Shorey,not out,109,77,9,6,141.56,VIDvsHYD,False,not out,3
3,VID,Samarth R,c G Rahul Singh b Kartikeya Kak,63,46,6,1,136.96,VIDvsHYD,False,caught,4
4,VID,Harsh Dubey (c),b Kartikeya Kak,14,8,3,0,175.0,VIDvsHYD,False,bowled,5
5,VID,Nachiket Bhute,b Chinntla Rakshan Readdi,20,8,1,2,250.0,VIDvsHYD,False,bowled,6
6,VID,Yash Kadam,not out,0,2,0,0,0.0,VIDvsHYD,False,not out,7
7,HYD,Abhirath Reddy,b Harsh Dubey,43,44,8,0,97.73,VIDvsHYD,False,bowled,1
8,HYD,Tanmay Agarwal,c Dhruv Shorey b Praful Hinge,21,14,3,1,150.0,VIDvsHYD,False,caught,2
9,HYD,Gahlaut Rahul Singh (c),c Samarth R b Yash Thakur,37,51,4,0,72.55,VIDvsHYD,False,caught,3
10,HYD,Rahul Buddhi,c and b Yash Kadam,12,19,0,1,63.16,VIDvsHYD,False,caught,4
11,HYD,Aelgani Varun Goud,st Akshay Wadkar b Parth Rekhade,85,68,4,4,125.0,VIDvsHYD,False,stumped,5
12,HYD,Pragnay Reddy (wk),c Dhruv Shorey b Harsh Dubey,25,26,2,0,96.15,VIDvsHYD,False,caught,6
13,HYD,Aniketh Reddy,c and b Yash Kadam,24,34,3,0,70.59,VIDvsHYD,False,caught,7
14,HYD,Nitin Sai Yadav,lbw b Harsh Dubey,1,4,0,0,25.0,VIDvsHYD,False,lbw,8
15,HYD,Chinntla Rakshan Readdi,c and b Nachiket Bhute,11,18,1,0,61.11,VIDvsHYD,False,caught,9
16,HYD,Kartikeya Kak,c Aman Mokhade b Nachiket Bhute,9,15,0,0,60.0,VIDvsHYD,False,caught,10
17,HYD,B Punnaiah,not out,1,3,0,0,33.33,VIDvsHYD,False,not out,11
0,VID,Atharva Taide,c Prerak Mankad b Ankur Panwar,128,118,15,3,108.47,VIDvsSAUR,False,caught,1
1,VID,Aman Mokhade,b Ankur Panwar,33,45,4,0,73.33,VIDvsSAUR,False,bowled,2
2,VID,Yash Rathod,lbw b Chirag Jani,54,61,2,2,88.52,VIDvsSAUR,False,lbw,3
3,VID,Ravikumar Samarth,c and b Chirag Jani,25,21,1,1,119.05,VIDvsSAUR,False,caught,4
4,VID,Faiz Mohammad Sheikh,c Jaydev Unadkat b Ankur Panwar,19,15,2,0,126.67,VIDvsSAUR,False,caught,5
5,VID,Harsh Dubey (c),c Prerak Mankad b Ankur Panwar,17,15,2,0,113.33,VIDvsSAUR,False,caught,6
6,VID,Nachiket Bhute,c Sammar Gajjar b Chetan Sakariya,8,13,0,0,61.54,VIDvsSAUR,False,caught,7
7,VID,Rohit Binkar (wk),c (sub)Ansh Gosai b Chetan Sakariya,5,3,1,0,166.67,VIDvsSAUR,False,caught,8
8,VID,Darshan Nalkande,not out,14,6,1,1,233.33,VIDvsSAUR,False,not out,9
9,VID,Parth Rekhade,not out,1,3,0,0,33.33,VIDvsSAUR,False,not out,10
10,SAUR,Harvik Desai (c & wk),c Rohit Binkar b Nachiket Bhute,20,25,3,1,80.0,VIDvsSAUR,False,caught,1
11,SAUR,Vishvaraj Jadeja,c Rohit Binkar b Yash Thakur,9,11,1,0,81.82,VIDvsSAUR,False,caught,2
12,SAUR,Prerak Mankad,lbw b Harsh Dubey,88,92,10,0,95.65,VIDvsSAUR,False,lbw,3
13,SAUR,Sammar Gajjar,c and b Darshan Nalkande,25,36,3,0,69.44,VIDvsSAUR,False,caught,4
14,SAUR,Parswaraj Rana,b Nachiket Bhute,7,20,0,0,35.0,VIDvsSAUR,False,bowled,5
15,SAUR,Chirag Jani,c Aman Mokhade b Darshan Nalkande,64,63,3,2,101.59,VIDvsSAUR,False,caught,6
16,SAUR,Ruchit Ahir,c Rohit Binkar b Yash Thakur,21,23,0,1,91.3,VIDvsSAUR,False,caught,7
17,SAUR,Jaydev Unadkat,c Rohit Binkar b Yash Thakur,6,5,1,0,120.0,VIDvsSAUR,False,caught,8
18,SAUR,Dharmendrasinh Jadeja,c Aman Mokhade b Nachiket Bhute,8,7,1,0,114.29,VIDvsSAUR,False,caught,9
19,SAUR,Chetan Sakariya,lbw b Yash Thakur,11,12,0,1,91.67,VIDvsSAUR,False,lbw,10
20,SAUR,Ankur Panwar,not out,0,0,0,0,0.0,VIDvsSAUR,False,not out,11
0,ARNP,Techi Doria (c),b Abhishek Kumar,106,130,9,2,81.54,ARNPvsMGLY,True,bowled,1
1,ARNP,Yash Arora,lbw b Anish Charak,6,22,1,0,27.27,ARNPvsMGLY,True,lbw,2
2,ARNP,Magung (wk),run out (Swastic Chettri),18,43,1,0,41.86,ARNPvsMGLY,True,run out,3
3,ARNP,Techi Neri,c Ram Gurung b Riboklang Hynniewta,19,22,0,1,86.36,ARNPvsMGLY,True,caught,4
4,ARNP,Nabam Joshi,run out (Akash Choudhary),0,0,0,0,0.0,ARNPvsMGLY,True,run out,5
5,ARNP,Aditya Verma,b Akash Choudhary,30,40,4,0,75.0,ARNPvsMGLY,True,bowled,6
6,ARNP,Nabam Natung,c Arpit Bhatewara b Akash Choudhary,1,5,0,0,20.0,ARNPvsMGLY,True,caught,7
7,ARNP,Arjun Sakrola,b Akash Choudhary,0,1,0,0,0.0,ARNPvsMGLY,True,bowled,8
8,ARNP,Saiyam Paresh,c Arpit Bhatewara b Akash Choudhary,0,1,0,0,0.0,ARNPvsMGLY,True,caught,9
9,ARNP,Tanish Patkar,b Akash Choudhary,0,2,0,0,0.0,ARNPvsMGLY,True,bowled,10
10,ARNP,Lee Kamra,not out,0,0,0,0,0.0,ARNPvsMGLY,True,not out,11
11,MGLY,Kush Agarwal,b Techi Doria,22,37,3,0,59.46,ARNPvsMGLY,True,bowled,1
12,MGLY,Arpit Subash Bhatewara (wk),c Techi Neri b Tanish Patkar,36,26,6,0,138.46,ARNPvsMGLY,True,caught,2
13,MGLY,Akash Choudhary,c Saiyam Paresh b Techi Neri,42,17,3,4,247.06,ARNPvsMGLY,True,caught,3
14,MGLY,Swastic Chettri,c Lee Kamra b Techi Doria,11,13,2,0,84.62,ARNPvsMGLY,True,caught,4
15,MGLY,Jaskirat Singh,not out,28,22,2,1,127.27,ARNPvsMGLY,True,not out,5
16,MGLY,Larry Sangma,not out,51,25,5,4,204.0,ARNPvsMGLY,True,not out,6
0,ARNP,Techi Doria,st Jehu Anderson b TC Vanlalremruata,2,25,0,0,8.0,ARNPvsMIZ,True,stumped,1
1,ARNP,Vidush Arora,lbw b Cariappa,49,53,7,0,92.45,ARNPvsMIZ,True,lbw,2
2,ARNP,Yugvinder,c Sahil Reza b TC Vanlalremruata,17,11,4,0,154.55,ARNPvsMIZ,True,caught,3
3,ARNP,Techi Neri,lbw b Joseph Lalthankhuma,67,64,9,1,104.69,ARNPvsMIZ,True,lbw,4
4,ARNP,Suryansh Singh,b Cariappa,8,16,1,0,50.0,ARNPvsMIZ,True,bowled,5
5,ARNP,Kamsha Yangfo (c & wk),c B Lalnunfela b Karthik CA,2,6,0,0,33.33,ARNPvsMIZ,True,caught,6
6,ARNP,Techi Sania,lbw b Karthik CA,34,43,5,1,79.07,ARNPvsMIZ,True,lbw,7
7,ARNP,Nabam Tempol,not out,39,55,5,0,70.91,ARNPvsMIZ,True,not out,8
8,ARNP,Dheeraj Antin,c Joseph Lalthankhuma b TC Vanlalremruata,3,8,0,0,37.5,ARNPvsMIZ,True,caught,9
9,ARNP,Mibom Mosu,lbw b Karthik CA,13,15,0,1,86.67,ARNPvsMIZ,True,lbw,10
10,ARNP,Penjor Mangal,st Jehu Anderson b Cariappa,0,3,0,0,0.0,ARNPvsMIZ,True,stumped,11
11,MIZ,Codanda Ajit Karthik,b Penjor Mangal,0,9,0,0,0.0,ARNPvsMIZ,True,bowled,1
12,MIZ,Sahil Reza,lbw b Techi Doria,63,80,6,0,78.75,ARNPvsMIZ,True,lbw,2
13,MIZ,Sahil Sharma,b Mibom Mosu,15,19,1,1,78.95,ARNPvsMIZ,True,bowled,3
14,MIZ,Jehu Anderson (wk),c Yugvinder b Dheeraj Antin,24,32,2,0,75.0,ARNPvsMIZ,True,caught,4
15,MIZ,Joseph Lalthankhuma (c),run out (Penjor Mangal),5,8,0,0,62.5,ARNPvsMIZ,True,run out,5
16,MIZ,Lalhruaizela,c Nabam Tempol b Techi Doria,42,53,5,0,79.25,ARNPvsMIZ,True,caught,6
17,MIZ,Khiangte Vanrotlinga,st Kamsha Yangfo b Techi Doria,7,14,0,0,50.0,ARNPvsMIZ,True,stumped,7
18,MIZ,KC Cariappa,c Mibom Mosu b Techi Doria,21,13,3,1,161.54,ARNPvsMIZ,True,caught,8
19,MIZ,B Lalnunfela,c and b Techi Doria,2,7,0,0,28.57,ARNPvsMIZ,True,caught,9
20,MIZ,Naveen Gurung,b Techi Neri,28,26,1,2,107.69,ARNPvsMIZ,True,bowled,10
21,MIZ,TC Vanlalremruata,not out,2,7,0,0,28.57,ARNPvsMIZ,True,not out,11
0,ARNP,Techi Doria,lbw b Pheiroijam Jotin,83,132,5,2,62.88,ARNPvsMNP,True,lbw,1
1,ARNP,Vidush Arora,b Kishan Singha,21,47,2,0,44.68,ARNPvsMNP,True,bowled,2
2,ARNP,Yugvinder,c Chingakham Bidash b Kishan Singha,5,3,1,0,166.67,ARNPvsMNP,True,caught,3
3,ARNP,Techi Neri,c and b Kishan Singha,62,60,6,1,103.33,ARNPvsMNP,True,caught,4
4,ARNP,Nabam Joshi,c Ngariyan-bam Jameson b Pheiroijam Jotin,32,33,2,1,96.97,ARNPvsMNP,True,caught,5
5,ARNP,Techi Sania,c Kishan Singha b Pheiroijam Jotin,19,14,3,0,135.71,ARNPvsMNP,True,caught,6
6,ARNP,Nabam Tempol,run out (Bishworjit Konthoujam),3,4,0,0,75.0,ARNPvsMNP,True,run out,7
7,ARNP,Kamsha Yangfo (c & wk),b Pheiroijam Jotin,1,2,0,0,50.0,ARNPvsMNP,True,bowled,8
8,ARNP,Mibom Mosu,b Bishworjit Konthoujam,0,1,0,0,0.0,ARNPvsMNP,True,bowled,9
9,ARNP,Tadakamalla Mohith,b Pheiroijam Jotin,2,3,0,0,66.67,ARNPvsMNP,True,bowled,10
10,ARNP,Tanish Patkar,not out,1,1,0,0,100.0,ARNPvsMNP,True,not out,11
11,MNP,Karnajit Yumnam,not out,116,134,5,0,86.57,ARNPvsMNP,True,not out,1
12,MNP,Ulenyai Khwairakpam,c Kamsha Yangfo b Mibom Mosu,1,3,0,0,33.33,ARNPvsMNP,True,caught,2
13,MNP,Langlonyamba Keishangbam,b Techi Neri,38,56,2,0,67.86,ARNPvsMNP,True,bowled,3
14,MNP,Johnson Singh,b Techi Doria,2,4,0,0,50.0,ARNPvsMNP,True,bowled,4
15,MNP,Ngariyan-bam Jameson (wk),b Mibom Mosu,31,53,1,0,58.49,ARNPvsMNP,True,bowled,5
16,MNP,Kangabam Priyojit Singh,c Tanish Patkar b Techi Doria,25,13,3,1,192.31,ARNPvsMNP,True,caught,6
17,MNP,Pheiroijam Jotin,c (sub)Nabam Natung b Nabam Tempol,23,15,2,1,153.33,ARNPvsMNP,True,caught,7
18,MNP,Chingakham Bidash,not out,6,3,1,0,200.0,ARNPvsMNP,True,not out,8
0,ARNP,Techi Doria,st Chetan Bist b Akavi Yeptho,55,92,6,0,59.78,ARNPvsNGL,True,stumped,1
1,ARNP,Nabam Kama,c Hem Chetri b Akavi Yeptho,54,106,2,0,50.94,ARNPvsNGL,True,caught,2
2,ARNP,Devdatta Natu,not out,56,54,3,3,103.7,ARNPvsNGL,True,not out,3
3,ARNP,Kamsha Yangfo (c & wk),st Chetan Bist b Imliwati Lemtur,42,29,2,2,144.83,ARNPvsNGL,True,stumped,4
4,ARNP,Techi Tiklee,c Hem Chetri b Imliwati Lemtur,20,11,1,2,181.82,ARNPvsNGL,True,caught,5
5,ARNP,Lindum Kamte,c Jonathan R b Dip Borah,3,5,0,0,60.0,ARNPvsNGL,True,caught,6
6,ARNP,Anshuman,b Dip Borah,0,1,0,0,0.0,ARNPvsNGL,True,bowled,7
7,ARNP,Baddula Sunil Yadav,not out,3,3,0,0,100.0,ARNPvsNGL,True,not out,8
8,NGL,Joshua Ozukum,not out,140,114,19,2,122.81,ARNPvsNGL,True,not out,1
9,NGL,Sedezhalie Rupero,c Techi Doria b Penjor Mangal,19,27,3,0,70.37,ARNPvsNGL,True,caught,2
10,NGL,Dega Nischal,not out,73,96,5,0,76.04,ARNPvsNGL,True,not out,3
0,BIH,Mangal Mahrour,c Aditya Verma b Techi Neri,33,43,5,0,76.74,BIHvsARNP,True,caught,1
1,BIH,Vaibhav Suryavanshi,c Techi Doria b Techi Neri,190,84,16,15,226.19,BIHvsARNP,True,caught,2
2,BIH,Piyush Singh,c Techi Doria b Dheeraj Antin,77,66,7,2,116.67,BIHvsARNP,True,caught,3
3,BIH,Ayush Loharuka (wk),run out (Tadakamalla Mohith),116,56,11,8,207.14,BIHvsARNP,True,run out,4
4,BIH,S Gani (c),not out,128,40,10,12,320.0,BIHvsARNP,True,not out,5
5,BIH,Bipin Saurabh,b Tadakamalla Mohith,1,3,0,0,33.33,BIHvsARNP,True,bowled,6
6,BIH,Akash Raj,c Neelam Obi b Tadakamalla Mohith,8,5,0,1,160.0,BIHvsARNP,True,caught,7
7,BIH,Suraj Kashyap,not out,3,4,0,0,75.0,BIHvsARNP,True,not out,8
8,ARNP,Neelam Obi,run out (Suraj Kashyap),20,39,4,0,51.28,BIHvsARNP,True,run out,1
9,ARNP,Techi Doria,c Ayush Loharuka b Suraj Kashyap,28,38,2,0,73.68,BIHvsARNP,True,caught,2
10,ARNP,Aditya Verma,b Suraj Kashyap,0,1,0,0,0.0,BIHvsARNP,True,bowled,3
11,ARNP,Techi Neri,c Akash Raj b Himanshu Tiwari,28,40,3,0,70.0,BIHvsARNP,True,caught,4
12,ARNP,Suryansh Singh,b Akash Raj,17,29,0,2,58.62,BIHvsARNP,True,bowled,5
13,ARNP,Kamsha Yangfo (c & wk),not out,32,38,3,0,84.21,BIHvsARNP,True,not out,6
14,ARNP,Techi Sania,c Akash Raj b Suraj Kashyap,1,9,0,0,11.11,BIHvsARNP,True,caught,7
15,ARNP,Nabam Tempol,b Akash Raj,16,29,1,1,55.17,BIHvsARNP,True,bowled,8
16,ARNP,Dheeraj Antin,lbw b Akash Raj,0,2,0,0,0.0,BIHvsARNP,True,lbw,9
17,ARNP,Mibom Mosu,c Vaibhav Suryavanshi b Himanshu Tiwari,18,25,3,0,72.0,BIHvsARNP,True,caught,10
18,ARNP,Tadakamalla Mohith,c S Gani b Sabir Khan,5,5,1,0,100.0,BIHvsARNP,True,caught,11
0,BIH,Mangal Mahrour,st Al Bashid Muhammed b Ajay Lamabam Singh,65,83,5,3,78.31,BIHvsMNP,True,stumped,1
1,BIH,Piyush Singh,lbw b Kishan Singha,24,42,2,0,57.14,BIHvsMNP,True,lbw,2
2,BIH,Akash Raj,run out (K Yumnam),75,71,6,2,105.63,BIHvsMNP,True,run out,3
3,BIH,Ayush Loharuka (wk),b K Priyojit Singh,29,27,3,1,107.41,BIHvsMNP,True,bowled,4
4,BIH,S Gani (c),c Ajay Lamabam Singh b Pheiroijam Jotin,31,30,3,0,103.33,BIHvsMNP,True,caught,5
5,BIH,Bipin Saurabh,c Al Bashid Muhammed b Pheiroijam Jotin,28,16,2,2,175.0,BIHvsMNP,True,caught,6
6,BIH,Suraj Kashyap,c K Priyojit Singh b Pheiroijam Jotin,8,9,0,0,88.89,BIHvsMNP,True,caught,7
7,BIH,Himanshu Singh,not out,8,14,0,0,57.14,BIHvsMNP,True,not out,8
8,BIH,Sabir Khan,c Johnson Singh b Bishworjit Konthoujam,5,6,0,0,83.33,BIHvsMNP,True,caught,9
9,BIH,Badal Kanaoujia,b Bishworjit Konthoujam,0,1,0,0,0.0,BIHvsMNP,True,bowled,10
10,BIH,Himanshu Tiwari,b Bishworjit Konthoujam,0,1,0,0,0.0,BIHvsMNP,True,bowled,11
11,MNP,Karnajit Yumnam,c Mangal Mahrour b Himanshu Tiwari,45,76,1,0,59.21,BIHvsMNP,True,caught,1
12,MNP,Ulenyai Khwairakpam,c Bipin Saurabh b Suraj Kashyap,60,78,8,0,76.92,BIHvsMNP,True,caught,2
13,MNP,Al Bashid Muhammed (wk),c Ayush Loharuka b Himanshu Tiwari,16,26,1,0,61.54,BIHvsMNP,True,caught,3
14,MNP,Johnson Singh,c (sub)Kumar Rajnish b S Gani,48,51,3,0,94.12,BIHvsMNP,True,caught,4
15,MNP,Kangabam Priyojit Singh,c Akash Raj b S Gani,44,31,3,2,141.94,BIHvsMNP,True,caught,5
16,MNP,Pheiroijam Jotin,c Sabir Khan b S Gani,7,7,0,0,100.0,BIHvsMNP,True,caught,6
17,MNP,Chingakham Bidash,c Ayush Loharuka b S Gani,12,11,0,1,109.09,BIHvsMNP,True,caught,7
18,MNP,Langlonyamba Keishangbam,b Himanshu Tiwari,15,11,0,1,136.36,BIHvsMNP,True,bowled,8
19,MNP,L Kishan Singha,not out,6,5,1,0,120.0,BIHvsMNP,True,not out,9
20,MNP,Ajay Lamabam Singh,b Himanshu Tiwari,0,1,0,0,0.0,BIHvsMNP,True,bowled,10
21,MNP,Bishworjit Konthoujam (c),not out,1,3,0,0,33.33,BIHvsMNP,True,not out,11
0,MGLY,Arien Sangma (wk),c Vaibhav Suryavanshi b Shabbir Khan,2,14,0,0,14.29,MGLYvsBIH,True,caught,1
1,MGLY,Arpit Bhatewara,c Ayush Loharuka b Sabir Khan,7,23,0,0,30.43,MGLYvsBIH,True,caught,2
2,MGLY,Swastic Chettri,c Vaibhav Suryavanshi b Mangal Mahrour,19,26,3,0,73.08,MGLYvsBIH,True,caught,3
3,MGLY,Kishan Lyngdoh,c and b Mangal Mahrour,20,28,3,0,71.43,MGLYvsBIH,True,caught,4
4,MGLY,Jaskirat Singh,c Ayush Loharuka b Akash Raj,10,31,0,0,32.26,MGLYvsBIH,True,caught,5
5,MGLY,Larry Sangma,c Suraj Kashyap b Himanshu Tiwari,10,25,1,0,40.0,MGLYvsBIH,True,caught,6
6,MGLY,Swarajeet Das,lbw b Himanshu Tiwari,11,24,0,1,45.83,MGLYvsBIH,True,lbw,7
7,MGLY,Anish Charak,c S Gani b Sabir Khan,32,56,1,0,57.14,MGLYvsBIH,True,caught,8
8,MGLY,Ram Gurung,not out,56,64,3,2,87.5,MGLYvsBIH,True,not out,9
9,MGLY,Akash Choudhary,c S Gani b Sabir Khan,26,8,0,4,325.0,MGLYvsBIH,True,caught,10
10,MGLY,Dippu Sangma (c),not out,3,2,0,0,150.0,MGLYvsBIH,True,not out,11
11,BIH,Mangal Mahrour,c Arien Sangma b Akash Choudhary,4,9,1,0,44.44,MGLYvsBIH,True,caught,1
12,BIH,Vaibhav Suryavanshi,c Dippu Sangma b Akash Choudhary,31,10,6,1,310.0,MGLYvsBIH,True,caught,2
13,BIH,Piyush Singh,not out,100,88,14,1,113.64,MGLYvsBIH,True,not out,3
14,BIH,Akash Raj,not out,75,90,10,1,83.33,MGLYvsBIH,True,not out,4
0,MGLY,Arien Sangma,b Karthik CA,0,1,0,0,0.0,MGLYvsMIZ,True,bowled,1
1,MGLY,Arpit Bhatewara (wk),b Karthik CA,104,125,11,1,83.2,MGLYvsMIZ,True,bowled,2
2,MGLY,Swastic Chettri,c Khiangte Vanrotlinga b Karthik CA,18,27,3,0,66.67,MGLYvsMIZ,True,caught,3
3,MGLY,Kishan Lyngdoh,c Sahil Sharma b Cariappa,106,104,11,1,101.92,MGLYvsMIZ,True,caught,4
4,MGLY,Jaskirat Singh,c Joseph Lalthankhuma b Cariappa,14,13,1,0,107.69,MGLYvsMIZ,True,caught,5
5,MGLY,Akash Choudhary,c Khiangte Vanrotlinga b Cariappa,5,8,0,0,62.5,MGLYvsMIZ,True,caught,6
6,MGLY,Anish Charak,b Karthik CA,4,9,0,0,44.44,MGLYvsMIZ,True,bowled,7
7,MGLY,Swarajeet Das,b Khiangte Vanrotlinga,16,7,2,1,228.57,MGLYvsMIZ,True,bowled,8
8,MGLY,Ram Gurung,not out,2,2,0,0,100.0,MGLYvsMIZ,True,not out,9
9,MGLY,Dippu Sangma (c),c Joseph Lalthankhuma b Karthik CA,2,2,0,0,100.0,MGLYvsMIZ,True,caught,10
10,MGLY,Aryan Bora,c Jehu Anderson b Karthik CA,0,1,0,0,0.0,MGLYvsMIZ,True,caught,11
11,MIZ,Codanda Ajit Karthik,lbw b Akash Choudhary,1,2,0,0,50.0,MGLYvsMIZ,True,lbw,1
12,MIZ,Sahil Reza,c Arpit Bhatewara b Swarajeet Das,3,17,0,0,17.65,MGLYvsMIZ,True,caught,2
13,MIZ,Sahil Sharma,c Swastic Chettri b Akash Choudhary,41,70,4,0,58.57,MGLYvsMIZ,True,caught,3
14,MIZ,Jehu Anderson (wk),b Dippu Sangma,8,8,2,0,100.0,MGLYvsMIZ,True,bowled,4
15,MIZ,Joseph Lalthankhuma (c),c Aryan Bora b Akash Choudhary,64,59,7,1,108.47,MGLYvsMIZ,True,caught,5
16,MIZ,Lalrempuia,c Arien Sangma b Anish Charak,2,8,0,0,25.0,MGLYvsMIZ,True,caught,6
17,MIZ,B Lalnunfela,run out (Ram Gurung),24,23,4,0,104.35,MGLYvsMIZ,True,run out,7
18,MIZ,Khiangte Vanrotlinga,b Akash Choudhary,39,31,6,0,125.81,MGLYvsMIZ,True,bowled,8
19,MIZ,KC Cariappa,b Akash Choudhary,21,13,1,2,161.54,MGLYvsMIZ,True,bowled,9
20,MIZ,Naveen Gurung,b Akash Choudhary,0,2,0,0,0.0,MGLYvsMIZ,True,bowled,10
21,MIZ,TC Vanlalremruata,not out,0,1,0,0,0.0,MGLYvsMIZ,True,not out,11
0,MGLY,Swarajeet Das,c Bishworjit Konthoujam b Pheiroijam Jotin,12,11,3,0,109.09,MGLYvsMNP,True,caught,1
1,MGLY,Arpit Bhatewara (wk),c Kishan Singha b Bishworjit Konthoujam,6,13,1,0,46.15,MGLYvsMNP,True,caught,2
2,MGLY,Kush Agarwal,b K Priyojit Singh,47,65,6,1,72.31,MGLYvsMNP,True,bowled,3
3,MGLY,Kishan Lyngdoh,c K Yumnam b K Priyojit Singh,30,36,3,1,83.33,MGLYvsMNP,True,caught,4
4,MGLY,Jaskirat Singh,b Kishan Singha,74,78,6,1,94.87,MGLYvsMNP,True,bowled,5
5,MGLY,Larry Sangma,b Kishan Singha,21,25,0,1,84.0,MGLYvsMNP,True,bowled,6
6,MGLY,Akash Choudhary,c and b Kishan Singha,1,3,0,0,33.33,MGLYvsMNP,True,caught,7
7,MGLY,Ram Gurung (c),c Bishworjit Konthoujam b Pheiroijam Jotin,3,7,0,0,42.86,MGLYvsMNP,True,caught,8
8,MGLY,Anish Charak,not out,28,26,1,2,107.69,MGLYvsMNP,True,not out,9
